"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","IOf_30","IOf_60","IOf_90","IOf_120","IOf_150","IOf_180","IOf_210","IOf_240","IOf_270","IOf_300","IOt_30","IOt_60","IOt_90","IOt_120","IOt_150","IOt_180","IOt_210","IOt_240","IOt_270","IOt_300","IOe_30","IOe_60","IOe_90","IOe_120","IOe_150","IOe_180","IOe_210","IOe_240","IOe_270","IOe_300"
"P14f-SS_5-SS25","PND14","EtOH[100mM]","2017_07_06",14,"M",31,"rACSF","rACSF",NA,"Scott",NA,"2017_07_06_0011.atf","2017_07_06_0015.abf","0.05","Had to create 4 columns in Decay at~Sweep 80 to have 240 Sweeps :0016.atf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05694580078125,0.466796875000025,0.67687988281416,0.749664306640625,0.8080749511747,0.83859252929915,0.87698364258016,0.91177368164386,0.97171020507666,0.99588012695516
"P14f-SS_6-SS26","PND14","EtOH[100mM]","2017_07_06",14,"M",31,"rACSF","rACSF",NA,"Scott",NA,"2017_07_06_0027.atf","2017_07_06_0031.abf","0.05","No rundown during EtOH wash in, flow rate 2mL/min",0.022674560546875,0.143280029296875,0.303131103515625,0.422119140625,0.51495361328125,0.522491455078125,0.591400146484375,0.581298828125,0.65789794921875,0.643402099609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65209960938,5.28717041015625,7.07940673828125,8.26629638671874,8.9496154785204,9.507629394529,9.78125,9.95248413090937,10.0399780273937,10.0376586914562
"P14f-SS_7-SS27","PND14","EtOH[100mM]","2018_06_21",15,"M",32,"rACSF","rACSF",NA,"Luis","R1","2018_06_21_1001.atf","2018_06_21_1004.abf","0.05","",0.0399330900000001,0.12559922,0.44062809,0.669487896,0.87360228,1.01917236,1.09465286,1.17628858,1.24548942,1.29079589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033563232421619,0.052562866210689,0.369333496093502,0.652602539059762,0.859241333005062,0.986588134770376,1.1169592285179,1.20196594238007,1.25421569824195,1.28945251464818
"P14f-SS_8","PND14","EtOH[100mM]","2018_10_12",15,"F",33,"rACSF","Sucrose","6:50","Scott","L2","2018_10_12_0000.atf","2018_10_12_0006.abf","0.04","",0.12038879394409,0.46999206543078,0.60948181152716,0.666882324219497,0.716723632817251,0.748175048827863,0.785629272465688,0.849392700195057,0.910952758793801,0.950808715817569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42211914062151,0.9239654541003,1.48772888183723,2.03530883788957,2.62763671875125,3.20430297851685,3.7243408203143,4.22890930175957,4.80476684570192,5.39407653808716
"P14f-SS_9","PND14","EtOH[100mM]","2018_10_12",15,"F",33,"rACSF","Sucrose","6:50","Luis","R2","2018_10_12_1003.atf","2018_10_12_1009.abf","0.04","",0.093095703124744,0.644760131836201,0.933585815430423,1.10887329101637,1.20458312988304,1.26581604003931,1.34446899414087,1.33603820800807,1.352136230469,1.39830383300805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0696374511705899,0.55186645507874,0.97311096191488,1.18781982422004,1.35150878906377,1.45868713379096,1.53315490722788,1.62156921386895,1.67682067871275,1.75396362304863
"P21f-AP5F_1-AP05","PND21","AP5[50uM]","2017_11_15",19,"M",45,"rACSF","rACSF",NA,"Scott","L3","2017_11_15_0003.atf","2017_11_15_0006.abf","0.04","",0.08941650390625,0.5926513671875,0.89483642578125,1.10885620117688,1.16976928711438,1.22616577148438,1.25070190429688,1.26739501953125,1.27642822266125,1.31646728515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213287353515625,0.801239013671875,1.28924560546875,1.80197143555188,2.09957885742688,2.33200073242688,2.52191162109375,2.62179565429688,2.64715576171875,2.68310546875
"P21f-AP5F_2-AP06","PND21","AP5[50uM]","2017_11_15",19,"M",45,"rACSF","rACSF",NA,"Luis",NA,"2017_11_15_1007.atf","2017_11_15_1010.abf","0.06","",0.0361572266515814,0.249237086518611,0.79946752022164,1.04584971368388,1.15454874933831,1.24421854980731,1.25325175225809,1.28319865167218,1.2306550115367,1.22859507357896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0415222193301044,0.115162668820515,0.599177595958516,1.13729413453067,1.42620557023405,1.59175427700277,1.70476697981176,1.7654389765468,1.79807294907733,1.85049451971497
"P21f-AP5F_3-AP07","PND21","AP5[50uM]","2017_11_15",19,"M",45,"rACSF","rACSF",NA,"Scott","R4","2017_11_15_0015.atf","2017_11_15_0018.abf","0.035","",0.052154541015625,0.624176025390625,1.49734497070813,1.82180786133313,1.93911743164062,2.00839233398938,2.0491943359375,2.04388427734875,2.01132202148438,2.05892944336438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18991088867391,0.75408935546592,1.35977172851823,1.92922973633078,2.40390014648639,2.74884033203357,3.00280761718972,3.12503051758576,3.18359375000229,3.28405761719499
"P21f-AP5F_4-AP08","PND21","AP5[50uM]","2017_11_16",20,"F",53,"rACSF","rACSF",NA,"Scott","L3","2017_11_16_0000.atf","2017_11_16_0003.abf","0.03","Very nice traces for closer look at EPSP",0.80044555663857,1.38598632812775,1.62243652344071,1.72872924804688,1.89450073242688,1.967529296875,2.04858398438,2.10064697266125,2.14352416992188,2.22994995117188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674560546875,1.78921508789563,2.7586669921925,3.49090576172375,4.02032470703125,4.42950439453125,4.73416137695312,4.8668212890625,5.06539916992687,5.1580810546875
"P21f-AP5F_5-AP09","PND21","AP5[50uM]","2017_11_17",21,"F",51,"rACSF","rACSF",NA,"Scott","L3","2017_11_17_0004.atf","2017_11_17_0007.abf","0.015","",0.0905151367158199,0.63012695312214,1.24795532226562,1.5797119140675,1.79458618164563,1.94448852539062,2.0712890625,2.1710205078125,2.26272583007812,2.29141235352063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58734130859875,1.277099609375,1.97091674805188,2.62884521484375,3.1553955078125,3.5831298828125,3.82061767578625,4.00961303710938,4.182373046875,4.35275268555187
"P21f-AP5F_6-AP10","PND21","AP5[50uM]","2017_11_17",21,"F",51,"rACSF","rACSF",NA,"Luis","R3","2017_11_17_1003.atf","2017_11_17_1006.abf","0.035","",0.0975177001940499,0.91389953613357,1.72088806152525,2.01500732422063,2.1614099121106,2.28780944824404,2.40440979004296,2.42264648438126,2.51959167481093,2.52144714356092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0405828857433801,0.28901550292597,1.43399902344123,1.88895935058231,2.23487121581902,2.40976684569943,2.52584167480095,2.63630493164193,2.7320410156238,2.77414184570178
"P21f-AP5F_7-AP11","PND21","AP5[50uM]","2017_11_17",21,"F",51,"rACSF","rACSF",NA,"Scott","R4","2017_11_17_0015.atf","2017_11_17_0018.abf","0.05","",0.44317626953125,1.2064208984375,1.75787353516125,2.08438110352063,2.30242919922375,2.47052001953625,2.57391357422375,2.6571044921925,2.70101928710938,2.71524047852063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68093872070093,1.37982177734089,2.01690673828313,2.62341308593936,3.16845703124812,3.53802490234576,3.75738525390921,3.96310424804506,4.18368530273142,4.22540283203385
"P21f-AP5F_8-AP12","PND21","AP5[50uM]","2017_11_18",22,"F",53,"rACSF","rACSF",NA,"Scott","R3","2017_11_18_0003.atf","2017_11_18_0006.abf","0.03","",0.94546508789386,1.51956176758101,1.86273193359687,2.09176635742458,2.25625610351744,2.37515258789125,2.41662597656939,2.45175170898438,2.49386596680459,2.61849975586438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436492919921875,1.05712890625,1.64312744141125,2.11239624023438,2.49429321289062,2.78295898438,3.01730346680188,3.2164306640625,3.34561157227063,3.43838500976562
"P21f-AP5F_9-AP13","PND21","AP5[50uM]","2017_11_18",22,"F",53,"rACSF","rACSF",NA,"Luis","L3","2017_11_18_1000.atf","2017_11_18_1003.abf","0.035","",0.563605346679428,1.10902282715069,1.31238647460664,1.37690368652068,1.44302185058727,1.46868896484524,1.5043103027307,1.5500531005872,1.57474182129273,1.57248962402719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088230590820559,0.66724975585963,0.966892700195561,1.10126770019606,1.19791015625026,1.25328430175857,1.31133422851588,1.33193298339918,1.35897399902417,1.35970092773463
"P21f-AP5W_10","PND21","AP5[50uM]","2018_01_22",22,"M",60,"rACSF","rACSF",NA,"Scott","X2","2018_01_22_0000.atf","2018_01_22_0004.abf","0.025","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048553466796875,0.613281250005,1.16732788085938,1.3819580078125,1.51885986328625,1.58016967773938,1.66165161132812,1.73287963867188,1.77215576171875,1.789794921875
"P21f-AP5W_11","PND21","AP5[50uM]","2018_01_22",22,"M",60,"rACSF","rACSF",NA,"Scott","X3","2018_01_22_0008.atf","2018_01_22_0013.abf","0.03","",0.077056884765625,0.8321533203175,1.28512573242688,1.53863525391125,1.73068237305188,1.87322998047375,1.94384765625,2.0775146484375,2.11447143555188,2.17276000976561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3968505859375,1.37814331054688,2.16168212891125,2.7720947265675,3.18905639648938,3.53323364257812,3.67535400391125,3.83126831055187,3.90502929688,4.02108764648937
"P21f-AP5W_12","PND21","AP5[50uM]","2018_01_25",21,"M",66,"rACSF","rACSF",NA,"Scott","R3","2018_01_25_0000.atf","2018_01_25_0005.abf","0.03","",0.0461120605492802,0.87603759765936,1.403076171875,1.57135009765625,1.67745971679688,1.72476196289062,1.76422119140625,1.84426879882812,1.86367797852063,1.83319091797375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43899536133007,1.28964233398301,2.02212524414214,2.60110473632447,3.04992675781355,3.34075927734644,3.57196044922257,3.74325561523119,3.83047485351319,3.97006225585844
"P21f-AP5W_13","PND21","AP5[50uM]","2018_01_25",21,"M",66,"rACSF","rACSF",NA,"Scott",NA,"2018_01_25_0019.atf","2018_01_25_0014.abf","0.0","",0.0534973144547799,0.45993041992513,0.93447875976863,1.27151489257982,1.48468017578433,1.62033081055043,1.74566650390982,1.78451538085699,1.85559082030883,1.86502075195697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29299926757606,0.88174438476948,1.33541870117351,1.68328857421489,1.97018432616911,2.14013671875105,2.2603759765615,2.35525512695673,2.39773559570597,2.46151733398124
"P21f-AP5W_14","PND21","AP5[50uM]","2018_01_25",21,"M",66,"rACSF","rACSF",NA,"Scott","","2018_01_25_0019.abf","2018_01_25_0023.abf","0.03","",0.043212890625,0.608001708984375,0.8768310546875,1.1026611328125,1.24246215820813,1.38287353516125,1.44808959961438,1.51098632813,1.54376220703625,1.58843994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312713623046875,0.987091064453125,1.5628662109375,2.06912231445813,2.44003295898938,2.7191162109425,2.93576049805188,3.08773803711438,3.18331909180188,3.246337890625
"P21f-AP5W_15","PND21","AP5[50uM]","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Scott","L3","2018_12_06_0000.abf","2018_12_06_0010.abf","0.035","",0.19755859375,1.04484252929688,1.59293823242188,1.86581420898438,1.96759033203125,2.10530395508567,2.1542724609425,2.23378295898438,2.21349487305188,2.22093505859875,0.06715087890358,1.00447998047119,1.67667846679932,2.08638305664312,2.32026367187748,2.4346862793043,2.54315185547463,2.54647827149195,2.571118164069,2.59104614258075,0.84840698242441,2.33373413086688,3.90402832031961,5.33228149414269,6.49877929687758,7.44257202148706,8.14349975586688,8.64230957032036,9.02299804688263,9.32277832031999
"P21f-AP5W_16","PND21","AP5[50uM]","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Luis","R3","2018_12_06_1014.abf","2018_12_06_1023.abf","0.035","",0.40922485351188,0.91202697753536,1.17859313965221,1.29822387695446,1.40415405273323,1.44397460937878,1.48543090819946,1.51325744628782,1.5432647705116,1.54937377929562,0.28224731445426,0.79600219726677,1.06773315429314,1.25601196288947,1.37607299805061,1.48032470702753,1.53960083007688,1.6496026611316,1.66595581054306,1.74770690918084,0.3428198242225,0.87869445800409,1.22378479004289,1.45394714355341,1.65764099120711,1.7662402343714,1.88306579589477,1.91908691405875,1.98464599609268,2.05599487305058
"P21f-CS_1-CS3","PND21","Control","2017_05_10",20,"M",52,"rACSF","rACSF",NA,"Scott","xx","2017_05_10_0000.atf","2017_05_10_0002.abf","0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28224731445426,0.79600219726677,1.06773315429314,1.25601196288947,1.37607299805061,1.48032470702753,1.53960083007688,1.6496026611316,1.66595581054306,1.74770690918084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P21f-CS_3-CS5","PND21","Control","2017_05_11",21,"M",47,"rACSF","rACSF",NA,"Scott","xx","2017_05_11_0005.atf","2017_05_11_0009.abf","0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28224731445426,0.79600219726677,1.06773315429314,1.25601196288947,1.37607299805061,1.48032470702753,1.53960083007688,1.6496026611316,1.66595581054306,1.74770690918084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P21f-CS_4-CS14","PND21","Control","2017_07_12",20,"M",49,"rACSF","rACSF",NA,"Luis","xx","2017_07_12_1003.atf","2017_07_12_1006.abf","0.0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28224731445426,0.79600219726677,1.06773315429314,1.25601196288947,1.37607299805061,1.48032470702753,1.53960083007688,1.6496026611316,1.66595581054306,1.74770690918084,0.0362808227507605,0.11697387694891,0.34258728027653,0.54545440673884,0.66522979736373,0.81431427001663,0.87525177001881,0.88061828613353,0.92798309326477,0.95969567299219
"P21f-CS_5-CS15","PND21","Control","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Luis","xx","2017_06_24_1002.atf","2017_06_24_1005.abf","0.0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28224731445426,0.79600219726677,1.06773315429314,1.25601196288947,1.37607299805061,1.48032470702753,1.53960083007688,1.6496026611316,1.66595581054306,1.74770690918084,0.0790908813470899,0.36198730468662,0.52285473346841,0.61719830036279,0.64735729694382,0.67331249713675,0.69373028278231,0.7119660615884,0.72445080280324,0.7294312715569
"P21f-CS_6-CS16","PND21","Control","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Luis","xx","2017_06_24_1009.atf","2017_06_24_1013.abf","0.0","",0.25493164062073,0.59930572509713,0.78647027015521,0.84333519935809,0.91179985999643,0.95115227699485,0.95549340248449,0.9768816471058,0.99113945961192,1.00950188637241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P21f-CS_7-CS17","PND21","Control","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Luis","xx","2017_06_24_1016.atf","2017_06_24_1019.abf","0.0","",0.32233734131059,0.89656243323967,1.12065300941415,1.2113344669364,1.26979851722294,1.3216951847047,1.3524691104896,1.38646569251966,1.39933037757817,1.37688927650288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18993377685996,0.68840637206587,0.91713128089734,1.00413842201437,1.06020531654813,1.0996462345129,1.14150567054815,1.19698815345459,1.18607659340089,1.18718438148836
"P21f-CS_10-CS31","PND21","Control","2017_09_18",21,"M",51,"rACSF","rACSF",NA,"Scott","xx","2017_09_18_0000.atf","2017_09_18_0003.abf","0.0","",0.076416015625,0.560272216796875,0.914459228515625,1.10116577148855,1.16390991211014,1.20263671875296,1.23562622070555,1.22152709960996,1.25531005859375,1.29132080078297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26736450195576,2.98587036133709,4.50338745117965,5.64630126953712,6.54406738281471,7.21478271485168,7.65866088867624,7.9721374511756,8.19207763672094,8.33459472656668
"P21f-CS_11-CS48","PND21","Control","2018_01_20",20,"F",57,"rACSF","rACSF",NA,"Scott","xx","2018_01_20_0011.atf","2018_01_20_0014.abf","0.0","",0.0280151367221999,0.106781005859375,1.0826416015675,2.00268554688,2.56549072266125,2.92950439453625,3.10498046875,3.30178833008313,3.44235229492188,3.51287841797375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1480712890625,0.47174072265625,0.868560791015625,1.19845581054688,1.53912353516125,1.67233276367188,1.890625,1.99880981445312,2.09335327148938,2.10208129882812
"P21f-CS_12-CS49","PND21","Control","2018_01_20",20,"F",57,"rACSF","rACSF",NA,"Luis","xx","2018_01_20_1003.atf","2018_01_20_1006.abf","0.0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100013427738229,0.533186645511599,0.96700683593877,1.20199584961069,1.41081787109243,1.51933837890499,1.56412841796511,1.60372680664451,1.67494995117571,1.70486328125372
"P21f-CS_13-CS50","PND21","Control","2018_01_20",20,"F",57,"rACSF","rACSF",NA,"Luis","xx","2018_01_20_1013.atf","2018_01_20_1017.abf","0.0","",0.0813439941443801,0.48033569335807,0.75841369629035,0.87690612793116,0.96639038085545,1.0283331298816,1.14130920410031,1.19452087402717,1.24934753418081,1.29699462891002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392089843738104,0.48084411620705,0.821704101563761,1.04865722656379,1.24182739257442,1.34740539550403,1.47424621581648,1.52574157714462,1.63034484863419,1.68760070801155
"P21f-CS_14-CS51","PND21","Control","2018_01_20",20,"F",57,"rACSF","rACSF",NA,"Scott","xx","2018_01_20_0018.atf","2018_01_20_0021.abf","0.0","",0.1995849609375,0.937469482421875,1.3138427734375,1.41555786133313,1.51492309570813,1.58325195313,1.5950927734425,1.61541748047375,1.71264648438,1.74758911133313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959197998051875,2.337402343755,3.79516601563,5.11956787109375,6.2335205078175,7.10940551757812,7.75149536132812,8.19818115234375,8.59405517578625,8.87161254883313
"P21f-CS_15-CS52","PND21","Control","2018_01_22",22,"M",60,"rACSF","rACSF",NA,"Luis","xx","2018_01_22_1004.atf","2018_01_22_1007.abf","0.0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23470825195387,0.7307635498059,0.90487731933724,1.01964050293104,1.10739501953232,1.14004150390757,1.18650878906434,1.20961364746271,1.23194274902519,1.30601196289229
"P21f-CS_16-CS53","PND21","Control","2018_01_22",22,"M",60,"rACSF","rACSF",NA,"Luis","xx","2018_01_22_1015.atf","2018_01_22_1018.abf","0.0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725817871131005,0.4228100585974,0.63757812499625,0.81976623535277,0.98535827636605,1.09331054687883,1.17685485839458,1.2411560058583,1.24938598633174,1.30925415038946
"P21f-CS_17-CS54","PND21","Control","2018_01_24",20,"F",62,"rACSF","rACSF",NA,"Luis","xx","2018_01_24_1003.atf","2018_01_24_1006.abf","0.0","",0.326662597657008,0.787859497070576,0.998727416992423,1.15925354003983,1.19865783691431,1.2993853759768,1.32689636230494,1.36327270507588,1.33310424804962,1.42683898926306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454510498046875,0.390328369141131,0.658189086914818,0.780971069336191,0.895433959961703,0.928232421875243,0.959114990234609,1.00967285156275,1.00832946777419,1.01529541015701
"P21f-CS_20","PND21","Control","2018_10_17",20,"M",63.5,"rACSF","Sucrose","7:00","Sunny","xx","2018_10_17_2010.atf","2018_10_17_2016.abf","0.0","",0.040619506835667,0.591361694338187,1.30819641113256,1.7184820556688,1.89035461425506,1.98867248535131,2.05087707519256,2.1325189209032,2.16961975097382,2.18678833008287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025756225586183,0.054372558594,0.220628662109116,0.730980224606626,1.21632690429662,1.52423889159882,1.71463134765851,1.85066040039038,1.94272827148414,1.99638977051006
"P21f-CS_21","PND21","Control","2018_10_18",21,"F",63,"rACSF","Sucrose","8:00","Luis","xx","2018_10_18_1000.atf","2018_10_18_1007.abf","0.0","",0.23916320800658,0.69638793945448,0.94076171874624,1.08331665038946,1.18785095215225,1.24066223144151,1.31270080566278,1.33267822265236,1.36154907226193,1.37388000488161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229290771523498,0.2588897705115,0.75207580566289,1.07955932617071,1.29690307616813,1.48487182617063,1.59931518554566,1.68724487304324,1.73231384277712,1.80249450683223
"P21f-CS_22","PND21","Control","2018_10_19",22,"M",73,"rACSF","Sucrose","11:45","Scott","xx","2018_10_19_0000.atf","2018_10_19_0006.abf","0.0","",0.954269409179937,1.46913452148963,1.89524536133338,2.20872802734401,2.48240051269305,2.649743652349,2.85236206054712,2.94015502929463,3.04834899902618,3.16684265136495,0.87898864746166,1.3666961669935,1.87824096679862,2.28464660644888,2.55446166992713,2.87629394531276,3.06706848144806,3.19144592284932,3.35305786133088,3.49956665038837,0.3422058105482,0.95527343750048,1.55667114257898,2.12670593261911,2.54810485840039,2.96629333495954,3.41293029785287,3.67313232421785,3.8513854980507,4.02664489746728
"P21f-CS_23","PND21","Control","2018_10_19",22,"M",73,"rACSF","Sucrose","11:45","Luis","xx","2018_10_19_1017.atf","2018_10_19_1023.abf","0.0","",0.330389404294134,0.949624023437249,1.35340209961413,1.5420513916013,1.683356933596,1.76930480957005,1.85747741699444,1.86976806640349,1.91513183593725,1.95715759277569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0732409668016349,0.71710388183304,1.13711730957006,1.38294494628881,1.61195068359347,1.71067565917943,1.78745056152319,1.86817138671601,1.89902770996318,1.9308569335935
"P21f-CS_24","PND21","Control","2018_10_19",22,"M",73,"rACSF","Sucrose","11:45","Scott","xx","2018_10_19_0029.atf","2018_10_19_0036.abf","0.0","",0.198529052734755,1.25119323730493,1.86493835448994,2.29377441406526,2.44927978516125,2.57476806640875,2.72394714355719,2.76649169921875,2.78681945800518,2.81780700683868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604327392578365,1.60408935547401,2.62753295898961,3.67248229980243,4.53111267090117,5.30819396972932,5.9620452880912,6.51525268555213,6.90857238769306,7.20197753906275
"P21f-CS_25","PND21","Control","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Scott","R4","2018_12_06_0028.atf","2018_12_06_0035.abf","0.02","First IO done at 0.035mA",0.10545654296598,0.47305297851287,1.0101257324194,1.18549194336196,1.35054321289305,1.38804321288822,1.41068725585709,1.39324340820562,1.42100219726282,1.4713439941379,0.0912170410133699,0.12405395508062,0.54208374023188,0.93650512695546,1.12308959960709,1.23697509765865,1.32567749023202,1.36761474609138,1.46534423828409,1.51308593749772,0.75162963866929,1.63988647460697,2.73757934570574,3.81746826171617,4.84595947265386,5.80166625976833,6.67292480468995,7.34315185547101,8.0059204101588,8.50300903321054
"P21f-CS_26","PND21","Control","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Luis","R4","2018_12_06_1033.atf","2018_12_06_1041.abf","0.035","No",0.229929809570872,0.71392028808668,0.99785095214968,1.14371459961063,1.28555908203249,1.39434631347834,1.44477844238462,1.49081237793121,1.53090881347773,1.5701690673841,0.16490905761328,0.6494067382821,0.94508728027472,1.10303894043087,1.27414245605585,1.4057281494147,1.49996337890707,1.55150268554794,1.62762451172011,1.64776672363409,0.10699768066533,0.50307189941277,0.72647766113663,0.90530700683462,1.05619567871155,1.22398559570432,1.30373718261799,1.37607971191479,1.42430969238364,1.45449768066488
"P21f-CS_27","PND21","Control","2018_12_08",22,"F",63,"rACSF","rACSF","2:40","Scott","R3","2018_12_08_0016.atf","2018_12_08_0024.abf",".0.25","",0.30745849609114,1.2304382324191,1.54783325195066,1.69875488281003,1.74481811523705,1.78535766601317,1.87666625976318,1.94262084961179,1.95761108398182,1.94196166992421,0.10823974609621,0.31658325195046,0.97173461914306,1.45805053711199,1.66690673828375,1.77125854491929,1.891851806638,2.00288085937733,2.03449707031529,2.0505493164038,0.95934448242437,2.42503662109098,3.97232055663795,5.41273193359617,6.82500610356309,8.02805175778495,9.04111328122258,9.88292846676924,10.5643554687974,11.0688354491912
"P21f-S_1-S5","PND21","EtOH[50mM]","2017_07_12",20,"M",49,"rACSF","rACSF",NA,"Scott","xx","2017_07_12_0000.atf","2017_07_12_0004.abf","0.0","",0.062103271484375,0.8057861328175,0.9451904296925,1.06649780273938,1.17703247070312,1.30422973633313,1.3199462890625,1.377685546875,1.417968750005,1.44351196289062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948028564453125,1.8686218261682,2.61883544922375,3.15560913085654,3.56945800781693,3.83035278320551,4.03091430663967,4.15924072265783,4.26345825195121,4.29626464843392
"P21f-S_2-S6","PND21","EtOH[50mM]","2017_07_12",20,"M",49,"rACSF","rACSF",NA,"Scott","xx","2017_07_12_0012.atf","2017_07_12_0016.abf","0.0","",0.03399658203125,0.4764404296875,0.71881103515625,0.895477294921875,0.959014892578125,1.04510498046875,1.13259887695813,1.19271850586438,1.22921752929688,1.24990844727063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"P21f-S_3-S15","PND21","EtOH[50mM]","2018_01_24",20,"F",62,"rACSF","rACSF",NA,"Scott","xx","2018_01_24_0002.atf","2018_01_24_0006.abf","0.0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300903320348,0.6705017089832,1.34594726562336,1.67492675780915,1.89581298828003,2.04998779296534,2.19158935546726,2.22094726562158,2.25039672851727,2.27935791015959
"P21f-S_4-S16","PND21","EtOH[50mM]","2018_01_24",20,"F",62,"rACSF","rACSF",NA,"Scott","xx","2018_01_24_0014.atf","2018_01_24_0019.abf","0.0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041656494140625,0.688690185551875,1.21899414063,1.51937866211438,1.7586669921875,1.89810180664563,1.95419311523938,2.02151489257812,2.08084106445813,2.11895751953125
